,indexed,inst_price,short_avg,long_avg,long_pos,short_pos,long_pct_gain,short_pct_gain,total_pct_gain,inv_value
2004-02-23,0.784067022676,1140.98999,1141.73701175,1088.6186035,True,False,-0.00272700618027,0.0,-0.00272700618027,0.986672876049
2004-02-24,0.78276136165,1139.089966,1141.4890076,1089.61700316,True,False,-0.00166524160304,0.0,-0.00166524160304,0.985029827327
2004-02-25,0.785908705757,1143.670044,1142.2485108,1090.71590331,True,False,0.00402082200415,-0.0,0.00402082200415,0.988990456931
2004-02-26,0.786760803738,1144.910034,1142.78851325,1091.77770385,True,False,0.00108422005674,-0.0,0.00108422005674,0.990062740221
2004-02-27,0.78678135527,1144.939941,1143.47901005,1092.84650267,True,False,2.61217031137e-05,-0.0,2.61217031137e-05,0.990088602346
2004-03-01,0.794360985993,1155.969971,1144.5145081,1093.95270262,True,False,0.00963371929393,-0.0,0.00963371929393,0.999626838017
2004-03-02,0.789640053669,1149.099976,1145.16800545,1094.94890258,True,False,-0.0059430566298,0.0,-0.0059430566298,0.99368599911
2004-03-03,0.790966350063,1151.030029,1146.3935059,1095.99160277,True,False,0.00167962147795,-0.0,0.00167962147795,0.995355015456
2004-03-04,0.793605103018,1154.869995,1147.70750735,1097.03960326,True,False,0.00333611278877,-0.0,0.00333611278877,0.998675632053
2004-03-05,0.794972587,1156.859985,1148.4125061,1098.21500365,True,False,0.00172312901765,-0.0,0.00172312901765,1.00039647901
2004-03-08,0.788334391956,1147.199951,1148.7820007,1099.24020262,True,False,-0.0083502188037,0.0,-0.0083502188037,0.992042949523
2004-03-09,0.783785254965,1140.579956,1148.53399655,1100.18570189,True,False,-0.0057705677151,0.0,-0.0057705677151,0.986318298507
2004-03-10,0.772316239055,1123.890015,1146.8404968,1101.12100219,True,False,-0.0146328549018,0.0,-0.0146328549018,0.971885645958
2004-03-11,0.760558576061,1106.780029,1144.573999,1101.85110228,True,False,-0.0152238971533,0.0,-0.0152238971533,0.957089758839
2004-03-12,0.770034749612,1120.569946,1143.31199335,1102.7677014,True,False,0.0124594920749,-0.0,0.0124594920749,0.969014611104
2004-03-15,0.758984904008,1104.48999,1141.2459899,1103.50130125,True,False,-0.0143498012394,0.0,-0.0143498012394,0.955109444037
2004-03-16,0.763252273288,1110.699951,1138.93148795,1104.14040037,True,False,0.00562246924483,-0.0,0.00562246924483,0.960479517511
2004-03-17,0.77222002336,1123.75,1137.52799065,1104.89680052,True,False,0.0117493918931,-0.0,0.0117493918931,0.971764567768
2004-03-18,0.771237316946,1122.319946,1136.290985,1105.65060057,True,False,-0.0012725730812,0.0,-0.0012725730812,0.970527926338
2004-03-19,0.762620120062,1109.780029,1134.5744872,1106.24130125,True,False,-0.0111732104955,0.0,-0.0111732104955,0.959684013525
2004-03-22,0.752738449052,1095.400024,1132.2949889,1106.60510129,False,False,-0.0129575272795,0.0,-0.0129575272795,0.94724888174
2004-03-23,0.751741985954,1093.949951,1130.03798815,1107.0121008,False,False,-0.0,0.0,-0.0,0.94724888174
2004-03-24,0.749941574297,1091.329956,1127.42098375,1107.40729977,False,False,-0.0,0.0,-0.0,0.94724888174
2004-03-25,0.762214622603,1109.189941,1125.6349791,1107.91869869,True,False,0.0,-0.0,0.0,0.94724888174
2004-03-26,0.761438188784,1108.060059,1123.790985,1108.46719967,False,False,-0.00101865510877,0.0,-0.00101865510877,0.946283961827
2004-03-29,0.771340411325,1122.469971,1122.115985,1109.22079953,True,False,0.0,-0.0,0.0,0.946283961827
2004-03-30,0.774453362694,1127.0,1121.0109862,1110.02510007,True,False,0.00403576854351,-0.0,0.00403576854351,0.950102944874
2004-03-31,0.77391046264,1126.209961,1119.7699828,1110.70189939,True,False,-0.000701010647737,0.0,-0.000701010647737,0.949436912593
2004-04-01,0.778006120423,1132.170044,1118.63498525,1111.43949949,True,False,0.00529215972722,-0.0,0.00529215972722,0.954461484385
2004-04-02,0.784630558784,1141.810059,1117.88248895,1112.35410032,True,False,0.00851463528035,-0.0,0.00851463528035,0.962588375814
2004-04-05,0.790650189613,1150.569946,1118.0509887,1113.42349973,True,False,0.00767193013492,-0.0,0.00767193013492,0.969973286582
2004-04-06,0.788994143072,1148.160034,1118.4299926,1114.56359983,True,False,-0.00209453758842,0.0,-0.00209453758842,0.967941641073
2004-04-07,0.783750946062,1140.530029,1119.2619933,1115.54450071,True,False,-0.00664541943114,0.0,-0.00664541943114,0.961509262884
2004-04-08,0.782919399613,1139.319946,1120.88898915,1116.60119993,True,False,-0.00106098302476,0.0,-0.00106098302476,0.960489117877
2004-04-09,0.782919399613,1139.319946,1121.82648915,1117.6415991,True,False,0.0,-0.0,0.0,0.960489117877
2004-04-12,0.786960029289,1145.199951,1123.8619872,1118.57279905,True,False,0.00516097784529,-0.0,0.00516097784529,0.965446180935
2004-04-13,0.776130044603,1129.439941,1124.7989867,1119.32829831,True,False,-0.0137617976548,0.0,-0.0137617976548,0.952159905947
2004-04-14,0.77525739509,1128.170044,1125.0199889,1120.02549924,True,False,-0.00112435991849,0.0,-0.00112435991849,0.951089335513
2004-04-15,0.775717752983,1128.839966,1125.3459899,1120.72939939,True,False,0.000593812966018,-0.0,0.000593812966018,0.951654104692
2004-04-16,0.779682802333,1134.609985,1126.5874877,1121.49349973,True,False,0.00511145881949,-0.0,0.00511145881949,0.956518445458
2004-04-19,0.780514264946,1135.819946,1128.6084838,1122.15049924,True,False,0.00106641138012,-0.0,0.00106641138012,0.957538487614
2004-04-20,0.768371824386,1118.150024,1129.81848745,1122.66579953,False,False,-0.0155569745559,0.0,-0.0155569745559,0.942642085726
2004-04-21,0.772453641649,1124.089966,1131.45648795,1123.25939939,True,False,0.0,-0.0,0.0,0.942642085726
2004-04-22,0.783338654442,1139.930054,1132.9934936,1123.96150022,True,False,0.0140914770873,-0.0,0.0140914770873,0.955925305078
2004-04-23,0.783799012335,1140.599976,1134.62048945,1124.75249998,True,False,0.000587686935395,-0.0,0.000587686935395,0.956487089891
2004-04-26,0.780315039396,1135.530029,1135.27349235,1125.41479978,True,False,-0.0044449825589,0.0,-0.0044449825589,0.952235521459
2004-04-27,0.782087937,1138.109985,1135.8289916,1126.19409909,True,False,0.00227202798175,-0.0,0.00227202798175,0.954399027209
2004-04-28,0.771299223738,1122.410034,1135.63899525,1126.82769894,False,False,-0.0137947572791,0.0,-0.0137947572791,0.941233324281
2004-04-29,0.765444425721,1113.890015,1134.7249938,1127.25449948,False,False,-0.0,0.0,-0.0,0.941233324281
2004-04-30,0.760915924098,1107.300049,1132.9994933,1127.58609982,False,False,-0.0,0.0,-0.0,0.941233324281
2004-05-03,0.767918261342,1117.48999,1131.3454955,1128.08059933,False,False,0.0,-0.0,0.0,0.941233324281
2004-05-04,0.769333895432,1119.550049,1129.91499625,1128.52479977,False,False,0.0,-0.0,0.0,0.941233324281
2004-05-05,0.770694500729,1121.530029,1128.96499625,1128.97530026,False,True,0.0,-0.0,0.0,0.941233324281
2004-05-06,0.765513126675,1113.98999,1127.69849845,1129.22339962,False,True,-0.0,0.00672299341527,-0.0,0.941233324281
2004-05-07,0.755006097288,1098.699951,1125.6674987,1129.32379879,False,True,-0.0,0.0137254725242,-0.0,0.941233324281
2004-05-10,0.747048567684,1087.119995,1122.7635009,1129.26559933,False,True,-0.0,0.0105396891931,-0.0,0.941233324281
2004-05-11,0.752772757954,1095.449951,1121.0640014,1129.25989864,False,True,0.0,-0.00766240712921,0.0,0.941233324281
2004-05-12,0.754030353395,1097.280029,1119.51950065,1129.29229854,False,True,0.0,-0.00167061762916,0.0,0.941233324281
2004-05-13,0.753453060603,1096.439941,1117.8994994,1129.31629756,False,True,-0.0,0.000765609486911,-0.0,0.941233324281
2004-05-14,0.752944553288,1095.699951,1115.9539977,1129.31439692,False,True,-0.0,0.000674902447757,-0.0,0.941233324281
2004-05-17,0.744973267,1084.099976,1113.3679992,1129.06059688,False,True,-0.0,0.0105868171203,-0.0,0.941233324281
2004-05-18,0.750051546674,1091.48999,1112.0349975,1128.87909663,False,True,0.0,-0.00681672739009,0.0,0.941233324281
2004-05-19,0.748120611107,1088.680054,1110.2645019,1128.64669673,False,True,-0.0,0.00257440382023,-0.0,0.941233324281
2004-05-20,0.748470995936,1089.189941,1107.72749625,1128.4193957,False,True,0.0,-0.000468353395588,0.0,0.941233324281
2004-05-21,0.75147405945,1093.560059,1105.3755004,1128.27019649,False,True,0.0,-0.00401226437694,0.0,0.941233324281
2004-05-24,0.752745327737,1095.410034,1103.36950065,1128.00209712,False,True,0.0,-0.0016916994954,0.0,0.941233324281
2004-05-25,0.764867216765,1113.050049,1102.11650385,1127.89589717,False,True,0.0,-0.0161035725915,0.0,0.941233324281
2004-05-26,0.76616591527,1114.939941,1101.7429992,1127.78199702,False,True,0.0,-0.00169793982013,0.0,0.941233324281
2004-05-27,0.770522705395,1121.280029,1102.1124999,1127.67559687,False,True,0.0,-0.00568648387851,0.0,0.941233324281
2004-05-28,0.770110413775,1120.680054,1102.78150015,1127.66379756,False,True,-0.0,0.00053508042994,-0.0,0.941233324281
2004-05-31,0.770110413775,1120.680054,1102.94100335,1127.5982983,False,True,0.0,-0.0,0.0,0.941233324281
2004-06-01,0.770467677288,1121.199951,1103.02349845,1127.5980981,False,True,0.0,-0.000463912066735,0.0,0.941233324281
2004-06-02,0.773072121342,1124.98999,1103.1964965,1127.5427978,False,True,0.0,-0.00338034174602,0.0,0.941233324281
2004-06-03,0.767334174388,1116.640015,1103.32899775,1127.38869746,False,True,-0.0,0.00742226604167,-0.0,0.941233324281
2004-06-04,0.771361046694,1122.5,1104.5190002,1127.2153979,False,True,0.0,-0.00524787301304,0.0,0.941233324281
2004-06-07,0.783675366423,1140.420044,1107.18400265,1127.22129878,False,False,0.0,-0.0159644044543,0.0,0.941233324281
2004-06-08,0.784884812442,1142.180054,1109.5205078,1127.25539912,False,False,0.0,-0.0,0.0,0.941233324281
2004-06-09,0.777428827631,1131.329956,1111.22300415,1127.09249873,False,False,-0.0,0.0,-0.0,0.941233324281
2004-06-10,0.780960949992,1136.469971,1113.22450565,1127.01779903,False,False,0.0,-0.0,0.0,0.941233324281
2004-06-11,0.780960949992,1136.469971,1115.26300665,1126.96699825,False,False,0.0,-0.0,0.0,0.941233324281
2004-06-14,0.773278309414,1125.290039,1117.3225098,1126.66619869,False,True,-0.0,0.0,-0.0,0.941233324281
2004-06-15,0.777896148046,1132.01001,1119.3485108,1126.5457983,False,False,0.0,-0.00597176795946,0.0,0.941233324281
2004-06-16,0.778961312784,1133.560059,1121.59251105,1126.59659909,False,False,0.0,-0.0,0.0,0.941233324281
2004-06-17,0.777923662099,1132.050049,1123.73551645,1126.57599973,False,False,-0.0,0.0,-0.0,0.941233324281
2004-06-18,0.779964570731,1135.02002,1125.8085145,1126.61489988,False,False,0.0,-0.0,0.0,0.941233324281
2004-06-21,0.776721094766,1130.300049,1127.55301525,1126.56530027,True,False,-0.0,0.0,-0.0,0.941233324281
2004-06-22,0.779545399738,1134.410034,1128.6210145,1126.54910032,True,False,0.00363618934958,-0.0,0.00363618934958,0.94465582687
2004-06-23,0.786176716784,1144.060059,1130.0770204,1126.72450071,True,False,0.00850664637192,-0.0,0.00850664637192,0.952691679933
2004-06-24,0.783833404386,1140.650024,1131.04552015,1126.84510129,True,False,-0.002980643344,0.0,-0.002980643344,0.949852045818
2004-06-25,0.779559157108,1134.430054,1131.73302015,1126.76180173,True,False,-0.00545300475091,0.0,-0.00545300475091,0.9446724981
2004-06-28,0.778816947668,1133.349976,1132.36651625,1126.6972009,True,False,-0.000952088668836,0.0,-0.000952088668836,0.943773086118
2004-06-29,0.780775397289,1136.199951,1133.11651625,1126.60380002,True,False,0.00251464689668,-0.0,0.00251464689668,0.946146342181
2004-06-30,0.783963928983,1140.839966,1133.90901505,1126.43459958,True,False,0.0040838014435,-0.0,0.0040838014435,0.950010215979
2004-07-01,0.775786453937,1128.939941,1134.52401135,1126.20289914,True,False,-0.0104309327817,0.0,-0.0104309327817,0.940100723274
2004-07-02,0.77334013237,1125.380005,1134.6680116,1125.9985986,False,False,-0.00315334400947,0.0,-0.00315334400947,0.93713626229
2004-07-05,0.77334013237,1125.380005,1133.91600965,1125.79429806,False,False,0.0,-0.0,0.0,0.93713626229
2004-07-06,0.767038649307,1116.209961,1132.617505,1125.38649777,False,False,-0.0,0.0,-0.0,0.93713626229
2004-07-07,0.768495470298,1118.329956,1131.967505,1125.05159787,False,False,0.0,-0.0,0.0,0.93713626229
2004-07-08,0.762159678332,1109.109985,1130.5995057,1124.67209713,False,False,-0.0,0.0,-0.0,0.93713626229
2004-07-09,0.764702300117,1112.810059,1129.4165101,1124.35909787,False,False,0.0,-0.0,0.0,0.93713626229
2004-07-12,0.765760502334,1114.349976,1128.86950695,1124.09269773,False,False,0.0,-0.0,0.0,0.93713626229
2004-07-13,0.766303402388,1115.140015,1128.0260072,1123.85319822,False,False,0.0,-0.0,0.0,0.93713626229
2004-07-14,0.763781416658,1111.469971,1126.9215028,1123.53119749,False,False,-0.0,0.0,-0.0,0.93713626229
2004-07-15,0.76049666927,1106.689941,1125.6534974,1123.14899656,False,False,-0.0,0.0,-0.0,0.93713626229
2004-07-16,0.756854659054,1101.390015,1123.97199715,1122.7134973,False,False,-0.0,0.0,-0.0,0.93713626229
2004-07-19,0.756517946385,1100.900024,1122.5019959,1122.16279783,False,False,-0.0,0.0,-0.0,0.93713626229
2004-07-20,0.761857359089,1108.670044,1121.2149964,1121.75849851,False,True,0.0,-0.0,0.0,0.93713626229
2004-07-21,0.751693920369,1093.880005,1118.7059937,1121.18699827,False,True,-0.0,0.013340343306,-0.0,0.93713626229
2004-07-22,0.753727950315,1096.839966,1116.5154908,1120.60669798,False,True,0.0,-0.00270592842585,0.0,0.93713626229
2004-07-23,0.746416330621,1086.199951,1114.10398565,1119.90009764,False,True,-0.0,0.00970060841127,-0.0,0.93713626229
2004-07-26,0.744952630945,1084.069946,1111.63998415,1119.26879759,False,True,-0.0,0.00196096952319,-0.0,0.93713626229
2004-07-27,0.752346708964,1094.829956,1109.5714844,1118.81129759,False,True,0.0,-0.00992556803157,0.0,0.93713626229
2004-07-28,0.752752206422,1095.420044,1107.3004883,1118.52659788,False,True,0.0,-0.000538976849114,0.0,0.93713626229
2004-07-29,0.756194991774,1100.430054,1105.87499395,1118.46309813,False,True,0.0,-0.00457359715795,0.0,0.93713626229
2004-07-30,0.757081398658,1101.719971,1104.69199225,1118.27459838,False,True,0.0,-0.00117219353953,0.0,0.93713626229
2004-08-02,0.760448603684,1106.619995,1103.75399175,1118.29589843,False,True,0.0,-0.00444761294066,0.0,0.93713626229
2004-08-03,0.755686399936,1099.689941,1102.92799075,1118.18579833,False,True,-0.0,0.00626236109171,-0.0,0.93713626229
2004-08-04,0.754958031702,1098.630005,1101.9429932,1117.93459838,False,True,-0.0,0.000963849863932,-0.0,0.93713626229
2004-08-05,0.742636833287,1080.699951,1100.5224915,1117.51839843,False,True,-0.0,0.0163203753023,-0.0,0.93713626229
2004-08-06,0.731140303324,1063.969971,1098.0804871,1117.06029785,False,True,-0.0,0.0154806891446,-0.0,0.93713626229
2004-08-09,0.731999279991,1065.219971,1095.62398685,1116.75849732,False,True,0.0,-0.00117484518743,0.0,0.93713626229
2004-08-10,0.741496172746,1079.040039,1093.81898805,1116.6093982,False,True,0.0,-0.0129739099681,0.0,0.93713626229
2004-08-11,0.739262833413,1075.790039,1092.03499145,1116.45399903,False,True,-0.0,0.00301193642732,-0.0,0.93713626229
2004-08-12,0.730631795322,1063.22998,1089.8619934,1115.99439942,False,True,-0.0,0.0116751954793,-0.0,0.93713626229
2004-08-13,0.731710717431,1064.800049,1088.0324951,1115.56179932,False,True,0.0,-0.00147669744978,0.0,0.93713626229
2004-08-16,0.741702276982,1079.339966,1086.9544922,1115.13049927,False,True,0.0,-0.0136550679291,0.0,0.93713626229
2004-08-17,0.743330893306,1081.709961,1085.60648805,1114.67759888,False,True,0.0,-0.00219578175057,0.0,0.93713626229
2004-08-18,0.752580411089,1095.170044,1085.67099,1114.36719971,False,True,0.0,-0.0124433383118,0.0,0.93713626229
2004-08-19,0.749872872656,1091.22998,1085.3904907,1113.95779907,False,True,-0.0,0.00359767327602,-0.0,0.93713626229
2004-08-20,0.754765601001,1098.349976,1085.99799195,1113.52319824,False,True,0.0,-0.0065247437575,0.0,0.93713626229
2004-08-23,0.752930880441,1095.680054,1086.57849735,1112.97429932,False,True,-0.0,0.00243084814343,-0.0,0.93713626229
2004-08-24,0.753281265269,1096.189941,1086.6464966,1112.45459839,False,True,0.0,-0.000465361213922,0.0,0.93713626229
2004-08-25,0.759307859306,1104.959961,1087.12349245,1112.09889771,False,True,0.0,-0.00800045655591,0.0,0.93713626229
2004-08-26,0.759397196316,1105.089966,1087.35648805,1111.75659791,False,True,0.0,-0.000117655846898,0.0,0.93713626229
2004-08-27,0.761238879397,1107.77002,1087.6589905,1111.44109865,False,True,0.0,-0.00242519078306,0.0,0.93713626229
2004-08-30,0.755315379052,1099.150024,1087.28549195,1110.98059938,False,True,-0.0,0.00778139491444,-0.0,0.93713626229
2004-08-31,0.758813108675,1104.23999,1087.5129944,1110.72859987,False,True,0.0,-0.00463082007812,0.0,0.93713626229
2004-09-01,0.759960731737,1105.910034,1087.87699585,1110.50599977,False,True,0.0,-0.00151239224727,0.0,0.93713626229
2004-09-02,0.768481797451,1118.310059,1089.75750125,1110.4007007,False,False,0.0,-0.0112125079064,0.0,0.93713626229
2004-09-03,0.765265751703,1113.630005,1092.24050295,1110.1909009,False,False,-0.0,0.0,-0.0,0.93713626229
2004-09-06,0.765265751703,1113.630005,1094.66100465,1109.96900149,False,False,0.0,-0.0,0.0,0.93713626229
2004-09-07,0.770536462765,1121.300049,1096.77400515,1110.00050174,False,False,0.0,-0.0,0.0,0.93713626229
2004-09-08,0.76707992073,1116.27002,1098.7980042,1109.92230228,False,False,-0.0,0.0,-0.0,0.93713626229
2004-09-09,0.768529863036,1118.380005,1101.55550545,1109.70680179,False,False,0.0,-0.0,0.0,0.93713626229
2004-09-10,0.772336874423,1123.920044,1104.5115052,1109.54000247,False,False,0.0,-0.0,0.0,0.93713626229
2004-09-13,0.773642451613,1125.819946,1106.8355042,1109.44290164,False,False,0.0,-0.0,0.0,0.93713626229
2004-09-14,0.775367283631,1128.329956,1109.16650395,1109.34510135,False,False,0.0,-0.0,0.0,0.93713626229
2004-09-15,0.769897347018,1120.369995,1110.4265015,1109.32470096,True,False,-0.0,0.0,-0.0,0.93713626229
2004-09-16,0.772048228027,1123.5,1112.0400025,1109.42080081,True,False,0.00279372440709,-0.0,0.00279372440709,0.939754362738
2004-09-17,0.775518527432,1128.550049,1113.55000615,1109.63330081,True,False,0.00449492567868,-0.0,0.00449492567868,0.943978488755
2004-09-20,0.771154858622,1122.199951,1114.876001,1109.68040042,True,False,-0.00562677570714,0.0,-0.00562677570714,0.938666933527
2004-09-21,0.776033913432,1129.300049,1116.5315064,1109.77790042,True,False,0.00632694556231,-0.0,0.00632694556231,0.944605828116
2004-09-22,0.765217686117,1113.560059,1116.9615113,1109.69820072,True,False,-0.0139378281387,0.0,-0.0139378281387,0.931440074425
2004-09-23,0.761644292332,1108.359985,1117.12501225,1109.64190067,False,False,-0.00466977416976,0.0,-0.00466977416976,0.927090459625
2004-09-24,0.762846859666,1110.109985,1117.2420105,1109.75600101,True,False,0.0,-0.0,0.0,0.927090459625
2004-09-27,0.75831835873,1103.52002,1117.4605103,1109.92000126,False,False,-0.00593631720194,0.0,-0.00593631720194,0.921586956582
2004-09-28,0.76281255145,1110.060059,1117.75151375,1110.06610234,False,False,0.0,-0.0,0.0,0.921586956582
2004-09-29,0.766069784099,1114.800049,1118.1960145,1110.24130254,True,False,0.0,-0.0,0.0,0.921586956582
2004-09-30,0.765918540297,1114.579956,1118.00950935,1110.42270269,True,False,-0.000197428229571,0.0,-0.000197428229571,0.9214050093
2004-10-01,0.777545678694,1131.5,1118.9030091,1110.78070318,True,False,0.0151806462236,-0.0,0.0151806462236,0.935392532775
2004-10-04,0.780067664423,1135.170044,1119.98001105,1111.29140386,True,False,0.00324352098984,-0.0,0.00324352098984,0.938426498089
2004-10-05,0.779593465324,1134.47998,1120.6390076,1111.72130376,True,False,-0.000607894829191,0.0,-0.000607894829191,0.937856033473
2004-10-06,0.784795475433,1142.050049,1121.92800905,1112.25500371,True,False,0.00667272154067,-0.0,0.00667272154067,0.94411408563
2004-10-07,0.776961591053,1130.650024,1122.54151,1112.66960454,True,False,-0.00998207128486,0.0,-0.00998207128486,0.934689871526
2004-10-08,0.771113671721,1122.140015,1122.45250855,1112.9554041,True,False,-0.00752665176612,0.0,-0.00752665176612,0.927654786354
2004-10-11,0.772659829721,1124.390015,1122.381012,1113.24520391,True,False,0.00200509737637,-0.0,0.00200509737637,0.929514824532
2004-10-12,0.770907483649,1121.839966,1122.0565125,1113.33310308,True,False,-0.00226793991941,0.0,-0.00226793991941,0.927406740756
2004-10-13,0.765279508386,1113.650024,1121.72051395,1113.32020391,True,False,-0.00730045483154,0.0,-0.00730045483154,0.920636249734
2004-10-14,0.75816032008,1103.290039,1120.7100159,1113.14030401,False,False,-0.00930272956201,0.0,-0.00930272956201,0.912071819678
2004-10-15,0.761534319955,1108.199951,1119.692511,1113.01550298,False,False,0.0,-0.0,0.0,0.912071819678
2004-10-18,0.76553376273,1114.02002,1119.28351445,1112.94890264,True,False,0.0,-0.0,0.0,0.912071819678
2004-10-19,0.758119048656,1103.22998,1117.980011,1112.76920293,False,False,-0.00968567871877,0.0,-0.00968567871877,0.903237785064
2004-10-20,0.758414573737,1103.660034,1117.48500975,1112.55590337,False,False,0.0,-0.0,0.0,0.903237785064
2004-10-21,0.760359266675,1106.48999,1117.39151,1112.45440312,False,False,0.0,-0.0,0.0,0.903237785064
2004-10-22,0.752972067341,1095.73999,1116.67301025,1112.18680302,False,False,-0.0,0.0,-0.0,0.903237785064
2004-10-25,0.752326157431,1094.800049,1116.2370117,1111.73060307,False,False,-0.0,0.0,-0.0,0.903237785064
2004-10-26,0.763520284316,1111.089966,1116.28850705,1111.41970219,False,False,0.0,-0.0,0.0,0.903237785064
2004-10-27,0.773353889053,1125.400024,1116.8185058,1111.36040287,True,False,0.0,-0.0,0.0,0.903237785064
2004-10-28,0.774755681937,1127.439941,1117.46150505,1111.27010257,True,False,0.00181261503154,-0.0,0.00181261503154,0.904875007451
2004-10-29,0.776652309289,1130.199951,1117.3965026,1111.20740237,True,False,0.00244803283938,-0.0,0.00244803283938,0.907090171184
2004-11-01,0.776865376046,1130.51001,1117.1635009,1111.25960208,True,False,0.000274339951728,-0.0,0.000274339951728,0.907339022258
2004-11-02,0.776899768784,1130.560059,1116.96750485,1111.24510257,True,False,4.42711692574e-05,-0.0,4.42711692574e-05,0.907379191218
2004-11-03,0.785585666622,1143.199951,1117.02499995,1111.34150149,True,False,0.011180203917,-0.0,0.011180203917,0.917523875605
2004-11-04,0.798277969757,1161.670044,1118.57600095,1111.63770144,True,False,0.0161564851222,-0.0,0.0161564851222,0.932347836451
2004-11-05,0.801370285757,1166.170044,1120.7775024,1111.94920168,True,False,0.00387373335763,-0.0,0.00387373335763,0.935959503366
2004-11-08,0.800490673722,1164.890015,1122.8025024,1112.29510134,True,False,-0.00109763495177,0.0,-0.00109763495177,0.934932161502
2004-11-09,0.799934016299,1164.079956,1124.9145019,1112.59180056,True,False,-0.000695395264419,0.0,-0.000695395264419,0.934282014104
2004-11-10,0.799130067739,1162.910034,1127.3775024,1112.78030031,True,False,-0.00100501859341,0.0,-0.00100501859341,0.933343043308
2004-11-11,0.806393537325,1173.47998,1130.88699945,1113.10859987,True,False,0.00908922074018,-0.0,0.00908922074018,0.941826404255
2004-11-12,0.813739549758,1184.170044,1134.6855041,1113.60599977,True,False,0.00910971144135,-0.0,0.00910971144135,0.950406171026
2004-11-15,0.813492174785,1183.810059,1138.17500605,1114.1106006,True,False,-0.000303997725516,0.0,-0.000303997725516,0.950117249711
2004-11-16,0.807733591776,1175.430054,1141.78500975,1114.50290163,True,False,-0.00707884253584,0.0,-0.00707884253584,0.94339151931
2004-11-17,0.812207064605,1181.939941,1145.6990051,1114.91390138,True,False,0.0055383023242,-0.0,0.0055383023242,0.948616306754
2004-11-18,0.813313500767,1183.550049,1149.55200805,1115.46000246,True,False,0.00136225872749,-0.0,0.00136225872749,0.949908567597
2004-11-19,0.804235778317,1170.339966,1153.28200685,1115.90960207,True,False,-0.0111614063226,0.0,-0.0111614063226,0.939306252105
2004-11-22,0.80897734601,1177.23999,1157.4040039,1116.42820192,True,False,0.00589574328866,-0.0,0.00589574328866,0.944844160637
2004-11-23,0.808771157938,1176.939941,1160.69650265,1117.03550172,True,False,-0.00025487496394,0.0,-0.00025487496394,0.944603343515
2004-11-24,0.81208341938,1181.76001,1163.51450195,1117.66980226,True,False,0.0040954247809,-0.0,0.0040954247809,0.948471895456
2004-11-25,0.81208341938,1181.76001,1166.2305054,1118.39630251,True,False,0.0,-0.0,0.0,0.948471895456
2004-11-26,0.812695020387,1182.650024,1168.85300905,1119.09470216,True,False,0.000753125839823,-0.0,0.000753125839823,0.949186214149
2004-11-29,0.809891266947,1178.569946,1171.25600585,1119.73690186,True,False,-0.00344994539145,0.0,-0.00344994539145,0.945911573544
2004-11-30,0.806627155614,1173.819946,1173.4190002,1120.32370117,True,False,-0.00403030810019,0.0,-0.00403030810019,0.942099258467
2004-12-01,0.818687221686,1191.369995,1175.8275024,1121.12270141,True,False,0.0149512274517,-0.0,0.0149512274517,0.956184798763
2004-12-02,0.817972526299,1190.329956,1177.260498,1121.95910156,True,False,-0.000872977332285,0.0,-0.000872977332285,0.955350071108
2004-12-03,0.818549819091,1191.170044,1178.510498,1122.85690185,True,False,0.000705760613488,-0.0,0.000705760613488,0.95602431956
2004-12-06,0.817917582029,1190.25,1179.77849725,1123.75040161,True,False,-0.000772386784435,0.0,-0.000772386784435,0.95528589901
2004-12-07,0.808860494947,1177.069946,1180.42799675,1124.43440063,True,False,-0.0110733492964,0.0,-0.0110733492964,0.944707684572
2004-12-08,0.812804993452,1182.810059,1181.422998,1125.32370117,True,False,0.00487661164021,-0.0,0.00487661164021,0.949314657064
2004-12-09,0.81722352201,1189.23999,1182.2109985,1126.24770141,True,False,0.00543614839177,-0.0,0.00543614839177,0.95447527241
2004-12-10,0.816371424029,1188.0,1182.4024963,1127.2657019,True,False,-0.00104267432177,0.0,-0.00104267432177,0.953480065553
2004-12-13,0.823710557777,1198.680054,1183.14599605,1128.41180298,True,False,0.00898994444444,-0.0,0.00898994444444,0.962051798371
2004-12-14,0.826940276371,1203.380005,1184.5434936,1129.49730347,True,False,0.00392093868945,-0.0,0.00392093868945,0.965823944488
2004-12-15,0.828548257327,1205.719971,1185.7324951,1130.60030274,True,False,0.00194449466526,-0.0,0.00194449466526,0.967701983996
2004-12-16,0.826823425309,1203.209961,1186.7154907,1131.62810181,True,False,-0.00208175203229,0.0,-0.00208175203229,0.965687468424
2004-12-17,0.820631914623,1194.199951,1187.90848995,1132.55290161,True,False,-0.00748831067897,0.0,-0.00748831067897,0.958456100642
2004-12-20,0.820941196388,1194.650024,1188.77899165,1133.4332019,True,False,0.000376882447218,-0.0,0.000376882447218,0.958817325923
2004-12-21,0.828362704624,1205.449951,1190.20449215,1134.490802,True,False,0.00904024340437,-0.0,0.00904024340437,0.967485267929
2004-12-22,0.831193888281,1209.569946,1191.59498895,1135.60020141,True,False,0.00341780676716,-0.0,0.00341780676716,0.970791945625
2004-12-23,0.831578750372,1210.130005,1193.0134887,1136.89450195,True,False,0.0004630232438,-0.0,0.0004630232438,0.971241444861
2004-12-24,0.831578750372,1210.130005,1194.38748775,1138.35610229,True,False,0.0,-0.0,0.0,0.971241444861
